"","DATE","OBS","TIME","LOCATION","SNAME","SEX","AGE.CLASS","TOTAL","Face","Head","UpperBack","MidBack","LowerBack","Ventrum","Cape","Shoulder","UpperArmElbow","Forearm","WristHand","Flank","Hip","HindLeg","ThighKnee","LowerLeg","AnkleFoot","Hindquarter","ProximalTail","MidTail","DistalTail","newdate","month","yr","dy","newage"
"950","4/9/18","RAS","15:16:12 pm","PATH TO BERINGEA","RIZ ","F","A",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,2018-09-04,"9","2018",4,"Medium"
"951","4/9/18","RAS","15:36:21 pm","PATH TO BERINGEA","RWA","F","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2018-09-04,"9","2018",4,"Medium"
"952","4/9/18","RAS","13:02:40 pm","S. WAREDA HUT","TED","M","A",8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2018-09-04,"9","2018",4,"Large"
"953","4/9/18","RAS","13:16:03 pm","S. WAREDA HUT","WYA","M","A",31,0,0,0,0,0,0,25,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2018-09-04,"9","2018",4,"Large"
"954","4/9/18","ZLP","12:57:15 PM","SOUTHERN TUSSOCKS","JOK","M","A",10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-04,"9","2018",4,"Large"
"955","4/9/19","OMB","13:47:30 pm","MAIN ROAD","RAF","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"956","4/9/19","OMB","16:18:24 pm","PIT","GID","M","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2019-09-04,"9","2019",4,"Large"
"957","4/9/19","OMB","14:43:01 pm","RANCH DRESSING","RAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"958","4/9/19","NRR","9:22:49 AM","ROAD CLIFF","SAH","F","A",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"959","4/9/19","NRR","9:41:29 AM","ROAD CLIFF","SAV","F","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"960","4/9/19","NRR","10:03:23 AM","ROAD CLIFF","SEN","F","A",5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"961","4/9/19","NRR","11:25:08 AM","ROAD CLIFF","SEQ","F","A",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"962","4/9/19","NRR","10:26:39 AM","ROAD CLIFF","SHO","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"963","4/9/19","NRR","11:02:08 AM","ROAD CLIFF","SIN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"964","4/9/19","NRR","10:44:51 AM","ROAD CLIFF","SOM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"965","4/9/19","NRR","11:41:18 AM","ROAD CLIFF","SPR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"966","4/9/19","NRR","9:05:53 AM","ROAD CLIFF","XAN","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Large"
"967","4/9/19","OMB","14:59:10 pm","SUB PIT","REN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"968","4/9/19","OMB","15:19:12 pm","THE PIT","RHE","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"969","4/9/19","OMB","16:02:25 pm","THE PIT","RIZ","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"970","4/9/19","OMB","15:38:02 pm","THE PIT","RIZ","F","A",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"971","4/9/19","NRR","12:02:45 PM","WALDEN POND","SWO","F","A",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"972","4/9/19","NRR","12:23:28 PM","WALDEN POND","SYB","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-04,"9","2019",4,"Medium"
"973","4/10/18","ZLP","9:56:23 AM","INLAND SOUTH","DAE","F","SJ",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2018-10-04,"10","2018",4,"Small"
"974","4/10/18","ZLP","9:52:54 AM","INLAND SOUTH","LAM","F","A",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,2018-10-04,"10","2018",4,"Medium"
"975","4/10/18","ZLP","9:58:36 AM","INLAND SOUTH","LOL","F","MJ",14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,2018-10-04,"10","2018",4,"Small"
"976","4/10/18","ZLP","9:53:48 AM","INLAND SOUTH","LUX","F","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2018-10-04,"10","2018",4,"Medium"
"977","4/10/18","ZLP","8:56:54 AM","NORWAY","JOK","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-04,"10","2018",4,"Large"
"978","4/11/17","CMM","13:22:11 pm","IBIS FLATS","GIA","F","BRI",5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Very small"
"979","4/11/17","CMM","13:41:08 pm","IBIS FLATS","KIM","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Very small"
"980","4/11/17","CMM","16:07:21 pm","IBIS FLATS","KRA","M","MJ",33,1,0,0,0,4,1,0,0,3,0,0,0,0,0,7,7,0,7,3,0,0,2017-11-04,"11","2017",4,"Small"
"981","4/11/17","CMM","15:16:02 pm","IBIS FLATS","OCE","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Small"
"982","4/11/17","CMM","14:01:18 pm","IBIS FLATS","OCT","M","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Small"
"983","4/11/17","CMM","14:37:25 pm","IBIS FLATS","ODI","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Very small"
"984","4/11/17","CMM","14:16:39 pm","IBIS FLATS","OLI","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Small"
"985","4/11/17","CMM","14:57:45 pm","IBIS FLATS","ORY","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Very small"
"986","4/11/17","CMM","11:33:53 AM","IBIS FLATS","PIE","F","SJ",3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Small"
"987","4/11/17","CMM","10:58:59 AM","IBIS FLATS","VIC","M","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Small"
"988","4/11/17","CMM","9:18:04 AM","ROAD CLIFF","RIF","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Very small"
"989","4/11/17","CMM ","8:43:21 AM","ROAD CLIFF","ROB","M","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Small"
"990","4/11/17","CMM ","9:01:56 AM","ROAD CLIFF","ROM","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Very small"
"991","4/11/17","CMM ","8:20:47 AM","ROAD CLIFF","ROX","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Very small"
"992","4/11/17","CMM ","8:02:50 AM","ROAD CLIFF","RWA","F","MJ",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Small"
"993","4/11/17","CMM","9:41:46 AM","ROAD WOREDA HUT","REG","M","BRI",3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Very small"
"994","4/11/17","CMM","10:38:56 AM","RUNWAY","VIN","M","MJ",3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Small"
"995","4/11/17","CMM","10:02:24 AM","WALDEN POND","RED","M","SJ",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-04,"11","2017",4,"Small"
"996","4/11/18","ZLP","10:16:29 AM","CAMP ROAD","LOX","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Medium"
"997","4/11/18","RAS","10:53:00 AM","CAMP ROAD","REN","F","A",3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Medium"
"998","4/11/18","ZLP","10:46:06 AM","MAIN ROAD","CEP","M","A",8,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Large"
"999","4/11/18","RAS","10:42:29 AM","MAIN ROAD","RAM","F","A",6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Medium"
"1000","4/11/18","RAS","11:47:57 AM","MAIN ROAD","RIZ","F","A",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Medium"
"1001","4/11/18","RAS","11:51:08 AM","MAIN ROAD","ROX","F","SJ",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Small"
"1002","4/11/18","RAS","11:47:16 AM","MAIN ROAD","RWA","F","A",6,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2018-11-04,"11","2018",4,"Medium"
"1003","4/11/18","ZLP","11:26:55 AM","MAIN ROAD","TAR","F","MJ",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2018-11-04,"11","2018",4,"Small"
"1004","4/11/18","ZLP","10:47:33 AM","MAIN ROAD","THR","F","A",7,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018-11-04,"11","2018",4,"Medium"
"1005","4/11/18","ZLP","11:27:55 AM","MAIN ROAD","THU","F","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Small"
"1006","4/11/18","ZLP","11:17:13 AM","MAIN ROAD","TIP","F","A",6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,2018-11-04,"11","2018",4,"Medium"
"1007","4/11/18","ZLP","10:58:11 AM","MAIN ROAD","TOF","F","SJ",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Small"
"1008","4/11/18","ZLP","11:47:36 AM","MAIN ROAD","TOF","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Small"
"1009","4/11/18","ZLP","11:45:50 AM","MAIN ROAD","TOP","F","A",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Medium"
"1010","4/11/18","ZLP","12:32:19 PM","MAIN ROAD","TRI","F","A",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2018-11-04,"11","2018",4,"Medium"
"1011","4/11/18","ZLP","11:22:42 AM","MAIN ROAD","TYB","M","MJ",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Small"
"1012","4/11/18","RAS","9:29:12 AM","RANCH DRESSING","PEP","F","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2018-11-04,"11","2018",4,"Medium"
"1013","4/11/18","RAS","10:07:51 AM","RANCH DRESSING","RAF","F","A",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018-11-04,"11","2018",4,"Medium"
"1014","4/11/18","RAS","9:46:45 AM","RANCH DRESSING","TED","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Large"
"1015","4/11/18","ZLP","9:05:54 AM","ROAD CLIFF","DAE","F","MJ",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Small"
"1016","4/11/18","ZLP","8:38:55 AM","ROAD CLIFF","JOK","M","A",9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Large"
"1017","4/11/18","ZLP","9:06:26 AM","ROAD CLIFF","LAM","F","A",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Medium"
"1018","4/11/18","ZLP","9:42:09 AM","ROAD CLIFF","LEM","F","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Small"
"1019","4/11/18","ZLP","9:22:00 AM","ROAD CLIFF","LOL","F","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Small"
"1020","4/11/18","ZLP","9:19:07 AM","ROAD CLIFF","LUC","M","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Small"
"1021","4/11/18","ZLP","9:19:13 AM","ROAD CLIFF","LUN","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Small"
"1022","4/11/18","ZLP","9:06:46 AM","ROAD CLIFF","LUX","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Very small"
"1023","4/11/18","RAS","9:01:20 AM","ROAD CLIFF","PAL","M","BLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Very small"
"1024","4/11/18","RAS","9:22:54 AM","ROAD CLIFF","PAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Medium"
"1025","4/11/18","RAS","8:56:58 AM","ROAD CLIFF","YOK","M","A",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Large"
"1026","4/11/18","ZLP","13:17:37 pm","RUNWAY","BAB","F","A",15,0,0,0,2,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Medium"
"1027","4/11/18","ZLP","13:18:16 pm","RUNWAY","BUT","F","SJ",2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Small"
"1028","4/11/18","ZLP","13:23:16 pm","RUNWAY","MAN","M","A",9,0,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-11-04,"11","2018",4,"Large"
"1029","4/11/19","NRR","16:41:34 pm","IBIS FLATS","TOA","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1030","4/11/19","NRR","16:41:16 pm","IBIS FLATS","TOP","F","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1031","4/11/19","OMB","14:02:11 pm","MAIN ROAD","BAB","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1032","4/11/19","OMB","14:02:18 pm","MAIN ROAD","BAI","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1033","4/11/19","OMB","13:41:51 pm","MAIN ROAD","BIN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1034","4/11/19","OMB","13:42:07 pm","MAIN ROAD","BLU","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1035","4/11/19","NRR","13:35:59 pm","MAIN ROAD","HOA","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1036","4/11/19","OMB","13:25:09 pm","MAIN ROAD","MAN","M","A",3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Large"
"1037","4/11/19","OMB","14:22:10 pm","MAIN ROAD","PAL","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1038","4/11/19","OMB","14:21:34 pm","MAIN ROAD","PAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1039","4/11/19","NRR","13:17:00 pm","MAIN ROAD","SHA","M","A",6,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Large"
"1040","4/11/19","OMB","13:07:30 pm","MAIN ROAD","YOK","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Large"
"1041","4/11/19","NRR","13:36:56 pm","MONOLITH","HAN","F","A",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1042","4/11/19","NRR","14:00:09 pm","MONOLITH","HIL","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1043","4/11/19","NRR","13:58:52 pm","MONOLITH","HIT","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1044","4/11/19","NRR","14:16:21 pm","MONOLITH","HUC","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1045","4/11/19","NRR","14:15:53 pm","MONOLITH","HUR","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1046","4/11/19","OMB","9:47:21 AM","NORWAY","LAD","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1047","4/11/19","OMB","10:03:13 AM","NORWAY","LAK","F","A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1048","4/11/19","OMB","10:22:02 AM","NORWAY","LAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1049","4/11/19","OMB","10:42:03 AM","NORWAY","LEA","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1050","4/11/19","OMB","11:02:22 AM","NORWAY","LLA","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1051","4/11/19","NRR","15:21:59 pm","RUNWAY","CEP","M","A",7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Large"
"1052","4/11/19","OMB","14:42:37 pm","RUNWAY","IDA","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1053","4/11/19","OMB","14:43:28 pm","RUNWAY","IDY","M","BLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1054","4/11/19","NRR","14:37:32 pm","RUNWAY","MAE","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1055","4/11/19","NRR","14:37:57 pm","RUNWAY","MOS","F","A",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1056","4/11/19","OMB","15:22:22 pm","RUNWAY","PEA","M","BRI",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1057","4/11/19","OMB","15:02:41 pm","RUNWAY","PEN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1058","4/11/19","OMB","15:22:04 pm","RUNWAY","PEP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1059","4/11/19","NRR","16:02:17 pm","RUNWAY","TAZ","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1060","4/11/19","NRR","16:01:39 pm","RUNWAY","THR","F","A",4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1061","4/11/19","NRR","16:21:37 pm","RUNWAY","TIP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1062","4/11/19","NRR","16:21:48 pm","RUNWAY","TOB","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1063","4/11/19","NRR","15:42:13 pm","RUNWAY","TRE","F","BLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Very small"
"1064","4/11/19","NRR","15:42:29 pm","RUNWAY","TRI","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1065","4/11/19","NRR","14:58:16 pm","RUNWAY","ZYG","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-04,"11","2019",4,"Medium"
"1066","4/12/17","IRF","10:17:44 AM","CAMP PATH","RAF","F","A",3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-04,"12","2017",4,"Medium"
"1067","4/12/17","IRF","10:18:16 AM","CAMP PATH","RAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-04,"12","2017",4,"Medium"
"1068","4/12/17","IRF","16:12:46 pm","MAIN ROAD","GIR","F","A",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-04,"12","2017",4,"Medium"
"1069","4/12/17","IRF","16:13:11 pm","MAIN ROAD","KAR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-04,"12","2017",4,"Medium"
"1070","4/12/17","IRF","14:37:34 pm","MAIN ROAD","TIP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-04,"12","2017",4,"Medium"
"1071","4/12/17","IRF","13:06:50 pm","MAIN ROAD","TSE","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-04,"12","2017",4,"Medium"
"1072","4/12/17","IRF","9:52:10 AM","ROAD CLIFF","RHE","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-04,"12","2017",4,"Medium"
"1073","4/12/17","IRF","9:07:13 AM","ROAD CLIFF","ROG","F","A",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-04,"12","2017",4,"Medium"
"1074","4/12/19","OMB","10:36:38 AM","IBIS FLATS","TAZ","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-04,"12","2019",4,"Very small"
"1075","4/12/19","OMB","10:36:31 AM","IBIS FLATS","THR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-04,"12","2019",4,"Medium"
"1076","4/12/19","OMB","10:56:04 AM","IBIS FLATS","TIP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-04,"12","2019",4,"Medium"
"1077","4/12/19","OMB","10:56:12 AM","IBIS FLATS","TOB","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-04,"12","2019",4,"Very small"
"1078","4/12/19","OMB","9:36:08 AM","MAIN ROAD","HAN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-04,"12","2019",4,"Medium"
"1079","4/12/19","OMB","9:36:12 AM","MAIN ROAD","HOA","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-04,"12","2019",4,"Very small"
"1080","4/12/19","OMB","9:16:36 AM","ROAD CLIFF","HIL","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-04,"12","2019",4,"Medium"
