DATE,OBS,TIME,LOCATION,SNAME,SEX,AGE CLASS,TOTAL,Face,Head,UpperBack,MidBack,LowerBack,Ventrum,Cape,Shoulder,UpperArmElbow,Forearm,WristHand,Flank,Hip,HindLeg,ThighKnee,LowerLeg,AnkleFoot,Hindquarter,ProximalTail,MidTail,DistalTail
20/03/2018,CMM,10:47:34 AM,NORWAY,TOF,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
20/03/2018,CMM,10:53:22 AM,NORWAY,TRI,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
20/03/2018,CMM,10:54:02 AM,NORWAY,TYB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,CMM,13:35:45 pm,FRAGGLE ROCK,PIE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,CMM,13:16:07 pm,FRAGGLE ROCK,SAV,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,CMM,12:53:46 PM,FRAGGLE ROCK,SOC,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,IRF,9:14:42 AM,NORWAY,CED,M,A,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,IRF,9:26:13 AM,NORWAY,SAH,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,IRF,11:34:59 AM,RUNWAY,SWO,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,IRF,11:46:21 AM,RUNWAY,SYB,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,CMM,10:20:30 AM,TUSSOCKS,OCE,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,CMM,10:40:32 AM,TUSSOCKS,OCT,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,CMM,10:47:43 AM,TUSSOCKS,OCT,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,CMM,9:50:32 AM,TUSSOCKS,ORY,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,IRF,10:16:26 AM,TUSSOCKS,SEQ,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,IRF,10:26:15 AM,TUSSOCKS,SIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,IRF,10:41:17 AM,TUSSOCKS,SOM,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,CMM,11:01:34 AM,WALDEN POND,ODI,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,IRF,9:51:13 AM,WALDEN POND,SEN,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/04/2018,IRF,11:02:10 AM,WALDEN POND,SPR,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,IRF,12:16:31 PM,ROAD CLIFF,BAB,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,IRF,11:46:47 AM,ROAD CLIFF,BIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,CMM,10:35:39 AM,ROAD CLIFF,BLA,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,CMM,10:18:52 AM,ROAD CLIFF,BUT,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,CMM,11:27:29 AM,ROAD CLIFF,GIA,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,CMM,11:46:00 AM,ROAD CLIFF,KIM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,IRF,12:16:15 PM,ROAD CLIFF,MAN,M,A,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,IRF,13:16:58 pm,ROAD CLIFF,P=N,M,A,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,CMM,12:38:59 PM,ROAD CLIFF,PIE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,IRF,13:41:35 pm,ROAD CLIFF,RIZ,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,IRF,15:11:45 pm,WALDEN POND,RAF,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,IRF,14:42:13 pm,WALDEN POND,RAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,IRF,14:21:46 pm,WALDEN POND,REN,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,IRF,14:06:27 pm,WALDEN POND,RHE,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/05/2018,IRF,15:36:34 pm,WALDEN POND,RWA,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,15:06:32 pm,MAIN ROAD,BUN,M,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,NRR,14:34:25 pm,MAIN ROAD,HIL,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,NRR,14:47:19 pm,MAIN ROAD,HUR,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,14:49:51 pm,MAIN ROAD,IDA,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,NRR,13:52:28 pm,MAIN ROAD,MOS,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,NRR,15:38:08 pm,MAIN ROAD,NEB,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,15:45:29 pm,MAIN ROAD,NEP,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,NRR,16:19:51 pm,MAIN ROAD,NET,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,16:26:32 pm,MAIN ROAD,NIX,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,NRR,16:58:51 pm,MAIN ROAD,NOR,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,13:43:02 pm,MAIN ROAD,PAL,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,13:42:54 pm,MAIN ROAD,PAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,14:24:35 pm,MAIN ROAD,PEA,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,13:57:40 pm,MAIN ROAD,PEN,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,14:24:16 pm,MAIN ROAD,PEP,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,NRR,13:30:36 pm,MAIN ROAD,SHA,M,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,13:28:55 pm,MAIN ROAD,YOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,NRR,9:52:57 AM,ROAD CLIFF,JET,M,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,10:48:05 AM,ROAD CLIFF,LAK,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,11:31:30 AM,ROAD CLIFF,LEA,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,NRR,11:47:16 AM,WALDEN POND,LEM,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,12:02:51 PM,WALDEN POND,LLA,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,NRR,11:46:58 AM,WALDEN POND,LOB,F,A,3,,,,,,,,,,,,,,,3,,,,,,
20/06/2019,NRR,12:26:21 PM,WALDEN POND,LOL,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,OMB,12:39:29 PM,WALDEN POND,LOR,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/06/2019,NRR,14:15:09 pm,WAREDA HUT,HAN,F,A,6,,,,,,,,6,,,,,,,,,,,,,
20/07/2018,CMM,9:07:39 AM,ROAD CLIFF,SAH,F,A,3,,,2,,,,,,,,,,1,,,,,,,,
20/07/2018,CMM,9:05:37 AM,ROAD CLIFF,SAV,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
20/07/2018,CMM,9:08:05 AM,ROAD CLIFF,SHO,F,MJ,1,,,1,,,,,,,,,,,,,,,,,,
20/07/2018,CMM,8:40:13 AM,ROAD CLIFF,SOC,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
20/10/2017,CMM,9:29:03 AM,BUS STOP,SES,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
20/10/2017,CMM,8:51:05 AM,ROAD CLIFF,SAV,F,MJ,4,,,,,,,,,,,,,,,4,,,,,,
20/10/2017,CMM,8:47:39 AM,ROAD CLIFF,SON,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
20/10/2017,CMM,8:27:10 AM,ROAD CLIFF,SOR,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
20/10/2017,CMM,9:14:27 AM,ROAD TOP,SOC,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
20/10/2017,CMM,9:57:56 AM,WALDEN POND,SAF,F,BRI,1,,,,,,,,,,,,,,,,1,,,,,
20/10/2019,OMB,12:56:29 PM,CAMP ROAD,TRI,F,A,2,,,,,,,,,,,,,,2,,,,,,,
20/10/2019,OMB,13:37:28 pm,MAIN ROAD,TIP,F,A,3,,,1,,1,,,,,,,,,1,,,,,,,
20/10/2019,OMB,13:17:11 pm,MAIN ROAD,TOA,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
20/10/2019,OMB,13:37:51 pm,MAIN ROAD,TOB,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
20/10/2019,OMB,13:16:51 pm,MAIN ROAD,TOP,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/10/2019,OMB,13:05:03 pm,MAIN ROAD,TRE,F,BLI,0,,,,,,,,,,,,,,,,,,,,,
20/10/2019,OMB,14:17:42 pm,RUNWAY,CEP,M,A,13,,,,,,,13,,,,,,,,,,,,,,
20/10/2019,OMB,13:57:24 pm,RUNWAY,TAZ,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
20/10/2019,OMB,13:56:56 pm,RUNWAY,THR,F,A,0,,,,,,,,,,,,,,,,,,,,,
20/9/2018,RAS,13:06:23 pm,CAMP ROAD,BOW,M,A,2,,,,,,,2,,,,,,,,,,,,,,
20/9/2018,RAS,13:18:32 pm,CAMP ROAD,LOG,M,A,2,,,,,,,2,,,,,,,,,,,,,,
21/01/2018,IRF,9:44:51 AM,MAIN ROAD,PAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/01/2018,IRF,9:44:38 AM,MAIN ROAD,YOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
21/02/2018,IRF,11:28:22 AM,INSANITY CLIFF,GIR,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/02/2018,CMM,12:02:37 PM,INSANITY CLIFF,HAD,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/02/2018,CMM,11:47:38 AM,INSANITY CLIFF,HIC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/02/2018,CMM,10:58:21 AM,INSANITY CLIFF,HOB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
21/02/2018,CMM,11:14:04 AM,INSANITY CLIFF,HOB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
21/02/2018,IRF,11:28:11 AM,INSANITY CLIFF,LOG,M,A,0,,,,,,,,,,,,,,,,,,,,,
21/02/2018,CMM,11:41:56 AM,INSANITY CLIFF,MER,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/02/2018,CMM,9:57:31 AM,INSANITY CLIFF,R2D,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/02/2018,CMM,10:31:49 AM,INSANITY CLIFF,ROM,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/02/2018,CMM,11:16:11 AM,INSANITY CLIFF,ZYG,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,13:35:55 pm,3-MILE VALLEY,LAP,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,13:56:25 pm,3-MILE VALLEY,LUC,M,SJ,3,,,,,,,,,,,,,,,,,,3,,,
21/06/2018,CMM,16:02:58 pm,GELADA HEAD,DAE,F,SJ,1,,,,,,1,,,,,,,,,,,,,,,
21/06/2018,CMM,12:50:54 PM,GELADA HEAD,LAD,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,14:17:23 pm,GELADA HEAD,LEM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,13:17:50 pm,GELADA HEAD,LEO,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,15:56:07 pm,GELADA HEAD,LLA,F,SJ,1,,,,,,,,,,,,,,,,,1,,,,
21/06/2018,CMM,15:42:01 pm,GELADA HEAD,LLA,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,16:21:44 pm,GELADA HEAD,LOB,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,12:53:44 PM,GELADA HEAD,LOL,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,14:35:52 pm,GELADA HEAD,LUN,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,15:22:51 pm,GELADA HEAD,LUX,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,14:55:45 pm,GELADA NECK,LES,F,BLI,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,8:42:18 AM,INSANITY CLIFF,BLA,M,SJ,2,,,,,,,,,,,,,,,,1,,,1,,
21/06/2018,CMM,8:39:24 AM,INSANITY CLIFF,BUT,F,SJ,1,,,,,,,,1,,,,,,,,,,,,,
21/06/2018,CMM,11:55:55 AM,INSANITY CLIFF,OCE,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,11:19:34 AM,INSANITY CLIFF,ODI,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,11:36:05 AM,INSANITY CLIFF,ORY,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,10:36:47 AM,INSANITY CLIFF,SAV,F,MJ,2,,,,,,,,,,,,,,,,,,,,2,
21/06/2018,CMM,10:55:43 AM,INSANITY CLIFF,SOC,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/06/2018,CMM,9:56:17 AM,INSANITY CLIFF,WOL,M,SJ,1,,,,,,,,1,,,,,,,,,,,,,
21/06/2019,OMB,14:19:45 pm,FRAGGLE ROCK,SAG,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,14:19:34 pm,FRAGGLE ROCK,SOM,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,14:36:51 pm,FRAGGLE ROCK,SPR,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,NRR,13:29:53 pm,MAIN ROAD,JOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,13:13:20 pm,MAIN ROAD,SEN,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,13:19:45 pm,MAIN ROAD,SEQ,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,13:39:25 pm,MAIN ROAD,SHO,F,A,2,,,,,,,,,,,,,,,,,,2,,,
21/06/2019,OMB,13:59:02 pm,MAIN ROAD,SIB,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,13:58:32 pm,MAIN ROAD,SIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,9:26:19 AM,ROAD CLIFF,BUN,M,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,NRR,10:50:36 AM,ROAD CLIFF,NIX,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,NRR,11:13:04 AM,ROAD CLIFF,NOR,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,NRR,16:22:03 pm,RUNWAY,LEO,M,MJ,4,,,,,,,,,,,4,,,,,,,,,,
21/06/2019,NRR,15:26:29 pm,RUNWAY,LLA,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,NRR,15:41:32 pm,RUNWAY,LOL,F,A,2,,,,2,,,,,,,,,,,,,,,,,
21/06/2019,NRR,16:06:31 pm,RUNWAY,LOR,F,A,1,,,,,,,,,,,,,,,,1,,,,,
21/06/2019,OMB,15:37:07 pm,RUNWAY,SAH,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,15:18:01 pm,RUNWAY,SAT,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,16:01:02 pm,RUNWAY,SAV,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,15:42:38 pm,RUNWAY,SWA,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,14:58:26 pm,RUNWAY,SWO,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,15:17:29 pm,RUNWAY,SYB,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/06/2019,OMB,12:57:57 PM,TUSSOCKS,SKE,M,BRI,3,,2,,,,,,1,,,,,,,,,,,,,
21/08/2018,RAS,13:01:44 pm,DARJEELING,LAK,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/08/2018,RAS,13:31:39 pm,DARJEELING,LAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/08/2018,RAS,13:36:23 pm,DARJEELING,LEA,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/08/2018,RAS,13:01:44 pm,DARJEELING,LEO,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
21/08/2018,RAS,13:36:23 pm,DARJEELING,LUN,F,SJ,1,,,,1,,,,,,,,,,,,,,,,,
21/08/2018,RAS,14:37:44 pm,OZ,PAL,M,BLI,0,,,,,,,,,,,,,,,,,,,,,
21/08/2018,RAS,14:37:44 pm,OZ,PAM,F,A,2,,,,,,,,,,,,,,,,,,2,,,
21/08/2018,RAS,14:57:12 pm,OZ,PEN,F,A,3,,,,,,,,,,,,,,,3,,,,,,
21/08/2018,RAS,15:15:58 pm,OZ,PEP,F,A,2,,,,,,,,,,,,,,,2,,,,,,
21/08/2018,RAS,14:22:00 pm,OZ,YOK,M,A,3,,,,,,,3,,,,,,,,,,,,,,
21/10/2017,CMM,13:17:54 pm,BUS STOP,WHE,F,BRI,2,,,,,,,,,,,,,,,,2,,,,,
21/10/2017,CMM,12:48:39 PM,BUS STOP,WUK,M,BRI,1,,,,1,,,,,,,,,,,,,,,,,
21/10/2017,CMM,13:56:29 pm,CAMP SWAMP,HIC,M,SJ,4,,,,,,,,,,,,,,,,2,,2,,,
21/10/2017,CMM,13:55:49 pm,CAMP SWAMP,HIG,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,14:19:45 pm,CAMP SWAMP,SON,F,BRI,1,,,,,,,,,,,,,,,,1,,,,,
21/10/2017,CMM,15:18:38 pm,IBIS FLATS,SAF,F,BRI,1,,,,1,,,,,,,,,,,,,,,,,
21/10/2017,CMM,15:37:38 pm,IBIS FLATS,SOC,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,15:57:34 pm,IBIS FLATS,SOR,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,16:50:57 pm,IBIS FLATS,VIC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,8:13:42 AM,NORWAY,TAR,F,SJ,1,,1,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,9:16:05 AM,NORWAY,THU,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,8:23:51 AM,NORWAY,TIC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,8:05:50 AM,NORWAY,TIN,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,8:42:25 AM,NORWAY,TOF,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,8:57:08 AM,NORWAY,TRI,F,MJ,1,,1,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,10:38:17 AM,NORWAY,TYB,M,MJ,2,,,1,1,,,,,,,,,,,,,,,,,
21/10/2017,CMM,9:59:15 AM,NORWAY,TYP,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,14:37:16 pm,RUNWAY,SAF,F,BRI,2,,,,2,,,,,,,,,,,,,,,,,
21/10/2017,CMM,14:58:40 pm,RUNWAY,SES,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,13:31:51 pm,RUNWAY,WIN,F,SJ,5,,,,,,,,,,1,,,,,4,,,,,,
21/10/2017,CMM,12:27:03 PM,WALDEN POND,GIA,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,11:53:12 AM,WALDEN POND,KIM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/10/2017,CMM,11:53:52 AM,WALDEN POND,KRA,M,MJ,2,,,1,1,,,,,,,,,,,,,,,,,
21/10/2017,CMM,10:16:06 AM,WALDEN POND,TAM,M,MJ,5,,1,,,,,,4,,,,,,,,,,,,,
21/10/2017,CMM,11:30:41 AM,WALDEN POND,WHE,F,BRI,3,,,,,,,,,,,,,2,,1,,,,,,
21/10/2018,ZLP,9:29:12 AM,NORWAY,HIL,F,A,8,,,,1,,1,,1,,,,,,,1,4,,,,,
21/10/2018,ZLP,9:44:50 AM,NORWAY,MER,F,SJ,2,,,,,,,,2,,,,,,,,,,,,,
21/10/2019,OMB,13:59:34 pm,IBIS FLATS,HIL,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/10/2019,OMB,13:59:19 pm,IBIS FLATS,HIT,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/10/2019,OMB,10:17:30 AM,MAIN ROAD,ERN,M,A,2,,,,,,,2,,,,,,,,,,,,,,
21/10/2019,OMB,9:57:05 AM,MAIN ROAD,WOO,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/10/2019,OMB,8:57:30 AM,ROAD CLIFF,WAD,F,A,1,,,,,,,,,,,,,,,,,,,,,
21/10/2019,OMB,8:48:56 AM,ROAD CLIFF,WAF,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/10/2019,OMB,9:19:50 AM,ROAD CLIFF,WAG,F,BLI,0,,,,,,,,,,,,,,,,,,,,,
21/10/2019,OMB,9:19:39 AM,ROAD CLIFF,WAP,F,BLI,0,,,,,,,,,,,,,,,,,,,,,
21/10/2019,OMB,9:17:29 AM,ROAD CLIFF,WAS,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/10/2019,OMB,9:38:27 AM,ROAD CLIFF,WIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/11/2017,CMM,8:21:29 AM,ROAD CLIFF,HIC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/11/2017,CMM,9:17:49 AM,ROAD CLIFF,HIG,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/11/2017,CMM,8:03:10 AM,ROAD CLIFF,HOB,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/11/2017,CMM,9:03:33 AM,ROAD CLIFF,MER,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/11/2017,CMM,9:36:37 AM,ROAD CLIFF,PIE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/11/2017,CMM,9:46:30 AM,ROAD CLIFF,POO,M,BLI,0,,,,,,,,,,,,,,,,,,,,,
21/11/2017,CMM,8:37:12 AM,ROAD CLIFF,ZYG,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/11/2017,CMM,10:06:55 AM,WALDEN POND,KRA,M,MJ,1,,,,,,,,,,,,1,,,,,,,,,
21/11/2017,CMM,12:12:43 PM,WALDEN POND,LUC,M,SJ,3,,,,,,,,1,1,,,,,,,1,,,,,
21/11/2018,ZLP,14:03:24 pm,MAIN ROAD,PAL,M,BLI,0,,,,,,,,,,,,,,,,,,,,,
21/11/2018,ZLP,14:04:00 pm,MAIN ROAD,PAM,F,A,3,,2,1,,,,,,,,,,,,,,,,,,
21/11/2018,ZLP,10:49:01 AM,NORWAY,BAB,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/11/2018,ZLP,9:47:06 AM,NORWAY,LEO,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
21/11/2018,ZLP,9:47:19 AM,NORWAY,LOX,F,A,4,4,,,,,,,,,,,,,,,,,,,,
21/11/2018,ZLP,13:39:43 pm,RUNWAY,PEP,F,A,1,,,,,,,,,,,,,,,,,,,1,,
21/11/2018,ZLP,13:22:57 pm,RUNWAY,YOK,M,A,19,,,,,3,,16,,,,,,,,,,,,,,
21/11/2018,ZLP,11:02:25 AM,WALDEN POND,BIS,M,LJ,0,,,,,,,,,,,,,,,,,,,,,
21/11/2018,ZLP,11:01:58 AM,WALDEN POND,BUT,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
21/11/2018,ZLP,11:30:38 AM,WALDEN POND,MAN,M,A,23,,,5,2,15,,,,1,,,,,,,,,,,,
21/11/2019,OMB,8:59:13 AM,NORWAY,HAN,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/11/2019,OMB,8:57:25 AM,NORWAY,HIL,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/11/2019,OMB,9:36:51 AM,NORWAY,HIL,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/11/2019,OMB,9:37:03 AM,NORWAY,HIT,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/11/2019,OMB,9:16:18 AM,NORWAY,HOA,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/11/2019,OMB,8:37:06 AM,NORWAY,HUC,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/11/2019,OMB,8:18:10 AM,NORWAY,MAE,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
21/11/2019,OMB,8:17:21 AM,NORWAY,MOS,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/11/2019,OMB,9:16:56 AM,NORWAY,SHA,M,A,1,,,,,,,,,,,,,,,,,,,1,,
21/11/2019,OMB,8:04:28 AM,NORWAY,ZYG,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/12/2017,IRF,16:07:15 pm,MAIN ROAD,KAR,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/12/2017,IRF,12:56:43 PM,MAIN ROAD,P=N,M,A,0,,,,,,,,,,,,,,,,,,,,,
21/12/2017,IRF,10:27:40 AM,RANCH DRESSING,HAN,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/12/2017,IRF,10:59:33 AM,RANCH DRESSING,HIL,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/12/2017,IRF,15:11:25 pm,TUSSOCKS,RAF,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/12/2017,IRF,14:47:47 pm,TUSSOCKS,RAM,F,A,1,,,,,,,,1,,,,,,,,,,,,,
21/12/2017,IRF,14:23:40 pm,TUSSOCKS,REN,F,A,4,,1,,,3,,,,,,,,,,,,,,,,
21/12/2017,IRF,15:34:22 pm,WALDEN POND,GIR,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/9/2018,RAS,13:25:49 pm,WALDEN POND,EDN,F,A,1,,,,,,,,,,,,,,,,1,,,,,
21/9/2018,RAS,13:51:38 pm,WALDEN POND,EGG,F,A,0,,,,,,,,,,,,,,,,,,,,,
22/03/2018,CMM,10:36:43 AM,3-MILE VALLEY,R2D,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
22/03/2018,CMM,10:18:12 AM,3-MILE VALLEY,ROB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
